TimeStamp,TAG,Value
2022-02-26 00:00:00,DQO_REACTOR_BIO,662.8
2022-02-26 00:00:00,DQO_VERTIMIENTO,549.5
2022-02-27 00:00:00,DQO_REACTOR_BIO,567.1
2022-02-27 00:00:00,DQO_VERTIMIENTO,311.9
2022-02-28 00:00:00,DQO_REACTOR_BIO,932.6
2022-02-28 00:00:00,DQO_VERTIMIENTO,549.6
2022-03-02 00:00:00,DQO_REACTOR_BIO,779.8
2022-03-02 00:00:00,DQO_VERTIMIENTO,328.1
2022-03-03 00:00:00,DQO_REACTOR_BIO,893.5
2022-03-03 00:00:00,DQO_VERTIMIENTO,478.4
2022-03-06 00:00:00,DQO_REACTOR_BIO,764.2
2022-03-06 00:00:00,DQO_VERTIMIENTO,566.8
2022-03-07 00:00:00,DQO_REACTOR_BIO,809.5
2022-03-07 00:00:00,DQO_VERTIMIENTO,624.2
2022-03-10 00:00:00,DQO_REACTOR_BIO,754.2
2022-03-10 00:00:00,DQO_VERTIMIENTO,500.0
2022-03-11 00:00:00,DQO_REACTOR_BIO,706.5
2022-03-11 00:00:00,DQO_VERTIMIENTO,180.0
2022-03-13 00:00:00,DQO_REACTOR_BIO,912.5
2022-03-13 00:00:00,DQO_VERTIMIENTO,514.1
2022-03-14 00:00:00,DQO_REACTOR_BIO,520.3
2022-03-14 00:00:00,DQO_VERTIMIENTO,494.8
2022-03-15 00:00:00,DQO_REACTOR_BIO,946.9
2022-03-15 00:00:00,DQO_VERTIMIENTO,180.0
2022-03-17 00:00:00,DQO_REACTOR_BIO,974.2
2022-03-17 00:00:00,DQO_VERTIMIENTO,289.0
2022-03-20 00:00:00,DQO_REACTOR_BIO,663.3
2022-03-20 00:00:00,DQO_VERTIMIENTO,589.2
2022-03-21 00:00:00,DQO_REACTOR_BIO,603.1
2022-03-21 00:00:00,DQO_VERTIMIENTO,290.4
2022-03-23 00:00:00,DQO_REACTOR_BIO,527.0
2022-03-23 00:00:00,DQO_VERTIMIENTO,482.2
2022-03-25 00:00:00,DQO_REACTOR_BIO,447.3
2022-03-25 00:00:00,DQO_VERTIMIENTO,268.3
2022-03-27 00:00:00,DQO_REACTOR_BIO,767.0
2022-03-27 00:00:00,DQO_VERTIMIENTO,560.5
2022-03-28 00:00:00,DQO_REACTOR_BIO,940.2
2022-03-28 00:00:00,DQO_VERTIMIENTO,615.2
2022-04-01 00:00:00,DQO_REACTOR_BIO,615.6
2022-04-01 00:00:00,DQO_VERTIMIENTO,345.4
2022-04-02 00:00:00,DQO_REACTOR_BIO,579.0
2022-04-02 00:00:00,DQO_VERTIMIENTO,236.4
2022-04-03 00:00:00,DQO_REACTOR_BIO,549.4
2022-04-03 00:00:00,DQO_VERTIMIENTO,237.2
2022-04-04 00:00:00,DQO_REACTOR_BIO,525.5
2022-04-04 00:00:00,DQO_VERTIMIENTO,637.7
2022-04-05 00:00:00,DQO_REACTOR_BIO,829.4
2022-04-05 00:00:00,DQO_VERTIMIENTO,230.2
2022-04-08 00:00:00,DQO_REACTOR_BIO,590.9
2022-04-08 00:00:00,DQO_VERTIMIENTO,597.3
2022-04-10 00:00:00,DQO_REACTOR_BIO,570.3
2022-04-10 00:00:00,DQO_VERTIMIENTO,338.6
2022-04-12 00:00:00,DQO_REACTOR_BIO,638.0
2022-04-12 00:00:00,DQO_VERTIMIENTO,484.5
2022-04-13 00:00:00,DQO_REACTOR_BIO,820.3
2022-04-13 00:00:00,DQO_VERTIMIENTO,465.1
2022-04-15 00:00:00,DQO_REACTOR_BIO,595.7
2022-04-15 00:00:00,DQO_VERTIMIENTO,559.0
2022-04-16 00:00:00,DQO_REACTOR_BIO,430.4
2022-04-16 00:00:00,DQO_VERTIMIENTO,306.9
2022-04-19 00:00:00,DQO_REACTOR_BIO,708.1
2022-04-19 00:00:00,DQO_VERTIMIENTO,212.9
2022-04-20 00:00:00,DQO_REACTOR_BIO,602.9
2022-04-20 00:00:00,DQO_VERTIMIENTO,316.3
2022-04-23 00:00:00,DQO_REACTOR_BIO,853.1
2022-04-23 00:00:00,DQO_VERTIMIENTO,323.0
2022-04-24 00:00:00,DQO_REACTOR_BIO,669.4
2022-04-24 00:00:00,DQO_VERTIMIENTO,227.3
2022-04-28 00:00:00,DQO_REACTOR_BIO,635.6
2022-04-28 00:00:00,DQO_VERTIMIENTO,268.5
2022-04-29 00:00:00,DQO_REACTOR_BIO,551.9
2022-04-29 00:00:00,DQO_VERTIMIENTO,309.7
2022-04-30 00:00:00,DQO_REACTOR_BIO,538.4
2022-04-30 00:00:00,DQO_VERTIMIENTO,366.8
2022-05-01 00:00:00,DQO_REACTOR_BIO,400.0
2022-05-01 00:00:00,DQO_VERTIMIENTO,246.7
2022-05-02 00:00:00,DQO_REACTOR_BIO,898.8
2022-05-02 00:00:00,DQO_VERTIMIENTO,180.0
2022-05-03 00:00:00,DQO_REACTOR_BIO,720.0
2022-05-03 00:00:00,DQO_VERTIMIENTO,471.3
2022-05-05 00:00:00,DQO_REACTOR_BIO,703.7
2022-05-05 00:00:00,DQO_VERTIMIENTO,580.3
2022-05-06 00:00:00,DQO_REACTOR_BIO,694.8
2022-05-06 00:00:00,DQO_VERTIMIENTO,609.8
2022-05-09 00:00:00,DQO_REACTOR_BIO,505.7
2022-05-09 00:00:00,DQO_VERTIMIENTO,357.5
2022-05-10 00:00:00,DQO_REACTOR_BIO,509.0
2022-05-10 00:00:00,DQO_VERTIMIENTO,505.3
2022-05-12 00:00:00,DQO_REACTOR_BIO,688.0
2022-05-12 00:00:00,DQO_VERTIMIENTO,288.9
2022-05-13 00:00:00,DQO_REACTOR_BIO,703.9
2022-05-13 00:00:00,DQO_VERTIMIENTO,341.2
2022-05-16 00:00:00,DQO_REACTOR_BIO,843.7
2022-05-16 00:00:00,DQO_VERTIMIENTO,427.3
2022-05-17 00:00:00,DQO_REACTOR_BIO,701.6
2022-05-17 00:00:00,DQO_VERTIMIENTO,384.3
2022-05-19 00:00:00,DQO_REACTOR_BIO,580.4
2022-05-19 00:00:00,DQO_VERTIMIENTO,735.0
2022-05-21 00:00:00,DQO_REACTOR_BIO,776.6
2022-05-21 00:00:00,DQO_VERTIMIENTO,437.3
2022-05-25 00:00:00,DQO_REACTOR_BIO,464.1
2022-05-25 00:00:00,DQO_VERTIMIENTO,310.3
2022-05-26 00:00:00,DQO_REACTOR_BIO,696.0
2022-05-26 00:00:00,DQO_VERTIMIENTO,597.2
2022-05-28 00:00:00,DQO_REACTOR_BIO,997.9
2022-05-28 00:00:00,DQO_VERTIMIENTO,580.3
2022-05-29 00:00:00,DQO_REACTOR_BIO,855.7
2022-05-29 00:00:00,DQO_VERTIMIENTO,318.5
2022-05-31 00:00:00,DQO_REACTOR_BIO,737.7
2022-05-31 00:00:00,DQO_VERTIMIENTO,180.0
2022-06-01 00:00:00,DQO_REACTOR_BIO,1050.0
2022-06-01 00:00:00,DQO_VERTIMIENTO,282.7
2022-06-02 00:00:00,DQO_REACTOR_BIO,967.7
2022-06-02 00:00:00,DQO_VERTIMIENTO,543.6
2022-06-04 00:00:00,DQO_REACTOR_BIO,892.5
2022-06-04 00:00:00,DQO_VERTIMIENTO,256.5
2022-06-07 00:00:00,DQO_REACTOR_BIO,711.7
2022-06-07 00:00:00,DQO_VERTIMIENTO,250.3
2022-06-10 00:00:00,DQO_REACTOR_BIO,583.2
2022-06-10 00:00:00,DQO_VERTIMIENTO,229.2
2022-06-11 00:00:00,DQO_REACTOR_BIO,643.5
2022-06-11 00:00:00,DQO_VERTIMIENTO,180.0
2022-06-12 00:00:00,DQO_REACTOR_BIO,610.2
2022-06-12 00:00:00,DQO_VERTIMIENTO,335.5
2022-06-14 00:00:00,DQO_REACTOR_BIO,612.9
2022-06-14 00:00:00,DQO_VERTIMIENTO,725.2
2022-06-15 00:00:00,DQO_REACTOR_BIO,863.3
2022-06-15 00:00:00,DQO_VERTIMIENTO,455.2
2022-06-18 00:00:00,DQO_REACTOR_BIO,893.0
2022-06-18 00:00:00,DQO_VERTIMIENTO,262.5
2022-06-19 00:00:00,DQO_REACTOR_BIO,657.1
2022-06-19 00:00:00,DQO_VERTIMIENTO,435.7
2022-06-20 00:00:00,DQO_REACTOR_BIO,708.0
2022-06-20 00:00:00,DQO_VERTIMIENTO,441.8
2022-06-22 00:00:00,DQO_REACTOR_BIO,400.0
2022-06-22 00:00:00,DQO_VERTIMIENTO,272.6
2022-06-23 00:00:00,DQO_REACTOR_BIO,602.7
2022-06-23 00:00:00,DQO_VERTIMIENTO,408.1
2022-06-24 00:00:00,DQO_REACTOR_BIO,737.9
2022-06-24 00:00:00,DQO_VERTIMIENTO,497.7
2022-06-27 00:00:00,DQO_REACTOR_BIO,1050.0
2022-06-27 00:00:00,DQO_VERTIMIENTO,386.0
2022-06-28 00:00:00,DQO_REACTOR_BIO,633.3
2022-06-28 00:00:00,DQO_VERTIMIENTO,180.0
2022-07-02 00:00:00,DQO_REACTOR_BIO,575.7
2022-07-02 00:00:00,DQO_VERTIMIENTO,370.5
2022-07-03 00:00:00,DQO_REACTOR_BIO,579.6
2022-07-03 00:00:00,DQO_VERTIMIENTO,327.6
2022-07-04 00:00:00,DQO_REACTOR_BIO,769.7
2022-07-04 00:00:00,DQO_VERTIMIENTO,279.9
2022-07-06 00:00:00,DQO_REACTOR_BIO,727.2
2022-07-06 00:00:00,DQO_VERTIMIENTO,345.3
2022-07-09 00:00:00,DQO_REACTOR_BIO,707.5
2022-07-09 00:00:00,DQO_VERTIMIENTO,377.4
2022-07-10 00:00:00,DQO_REACTOR_BIO,400.0
2022-07-10 00:00:00,DQO_VERTIMIENTO,447.2
2022-07-12 00:00:00,DQO_REACTOR_BIO,998.0
2022-07-12 00:00:00,DQO_VERTIMIENTO,464.8
2022-07-13 00:00:00,DQO_REACTOR_BIO,647.8
2022-07-13 00:00:00,DQO_VERTIMIENTO,181.2
2022-07-14 00:00:00,DQO_REACTOR_BIO,508.9
2022-07-14 00:00:00,DQO_VERTIMIENTO,180.0
2022-07-16 00:00:00,DQO_REACTOR_BIO,576.0
2022-07-16 00:00:00,DQO_VERTIMIENTO,256.7
2022-07-18 00:00:00,DQO_REACTOR_BIO,638.1
2022-07-18 00:00:00,DQO_VERTIMIENTO,311.2
2022-07-19 00:00:00,DQO_REACTOR_BIO,666.6
2022-07-19 00:00:00,DQO_VERTIMIENTO,301.2
2022-07-21 00:00:00,DQO_REACTOR_BIO,758.9
2022-07-21 00:00:00,DQO_VERTIMIENTO,445.5
2022-07-23 00:00:00,DQO_REACTOR_BIO,856.3
2022-07-23 00:00:00,DQO_VERTIMIENTO,296.1
2022-07-25 00:00:00,DQO_REACTOR_BIO,428.9
2022-07-25 00:00:00,DQO_VERTIMIENTO,406.7
2022-07-26 00:00:00,DQO_REACTOR_BIO,685.7
2022-07-26 00:00:00,DQO_VERTIMIENTO,414.7
2022-07-28 00:00:00,DQO_REACTOR_BIO,907.9
2022-07-28 00:00:00,DQO_VERTIMIENTO,277.5
2022-07-29 00:00:00,DQO_REACTOR_BIO,667.7
2022-07-29 00:00:00,DQO_VERTIMIENTO,528.6
2022-08-01 00:00:00,DQO_REACTOR_BIO,524.0
2022-08-01 00:00:00,DQO_VERTIMIENTO,246.5
2022-08-05 00:00:00,DQO_REACTOR_BIO,859.9
2022-08-05 00:00:00,DQO_VERTIMIENTO,527.6
2022-08-06 00:00:00,DQO_REACTOR_BIO,855.2
2022-08-06 00:00:00,DQO_VERTIMIENTO,480.1
2022-08-07 00:00:00,DQO_REACTOR_BIO,787.8
2022-08-07 00:00:00,DQO_VERTIMIENTO,355.6
2022-08-09 00:00:00,DQO_REACTOR_BIO,705.6
2022-08-09 00:00:00,DQO_VERTIMIENTO,301.7
2022-08-10 00:00:00,DQO_REACTOR_BIO,466.0
2022-08-10 00:00:00,DQO_VERTIMIENTO,589.1
2022-08-13 00:00:00,DQO_REACTOR_BIO,661.2
2022-08-13 00:00:00,DQO_VERTIMIENTO,279.9
2022-08-14 00:00:00,DQO_REACTOR_BIO,695.3
2022-08-14 00:00:00,DQO_VERTIMIENTO,180.0
2022-08-15 00:00:00,DQO_REACTOR_BIO,752.3
2022-08-15 00:00:00,DQO_VERTIMIENTO,270.7
2022-08-16 00:00:00,DQO_REACTOR_BIO,440.2
2022-08-16 00:00:00,DQO_VERTIMIENTO,180.0
2022-08-19 00:00:00,DQO_REACTOR_BIO,854.8
2022-08-19 00:00:00,DQO_VERTIMIENTO,203.0
2022-08-20 00:00:00,DQO_REACTOR_BIO,519.1
2022-08-20 00:00:00,DQO_VERTIMIENTO,427.4
2022-08-23 00:00:00,DQO_REACTOR_BIO,924.6
2022-08-23 00:00:00,DQO_VERTIMIENTO,701.0
2022-08-25 00:00:00,DQO_REACTOR_BIO,812.8
2022-08-25 00:00:00,DQO_VERTIMIENTO,180.0
2022-08-26 00:00:00,DQO_REACTOR_BIO,565.5
2022-08-26 00:00:00,DQO_VERTIMIENTO,452.6
2022-08-28 00:00:00,DQO_REACTOR_BIO,722.0
2022-08-28 00:00:00,DQO_VERTIMIENTO,248.1
2022-08-29 00:00:00,DQO_REACTOR_BIO,651.5
2022-08-29 00:00:00,DQO_VERTIMIENTO,587.3
2022-09-02 00:00:00,DQO_REACTOR_BIO,702.3
2022-09-02 00:00:00,DQO_VERTIMIENTO,710.3
2022-09-03 00:00:00,DQO_REACTOR_BIO,722.3
2022-09-03 00:00:00,DQO_VERTIMIENTO,180.0
2022-09-04 00:00:00,DQO_REACTOR_BIO,1050.0
2022-09-04 00:00:00,DQO_VERTIMIENTO,331.3
2022-09-05 00:00:00,DQO_REACTOR_BIO,862.8
2022-09-05 00:00:00,DQO_VERTIMIENTO,226.7
2022-09-08 00:00:00,DQO_REACTOR_BIO,764.6
2022-09-08 00:00:00,DQO_VERTIMIENTO,357.6
2022-09-09 00:00:00,DQO_REACTOR_BIO,600.9
2022-09-09 00:00:00,DQO_VERTIMIENTO,344.4
2022-09-10 00:00:00,DQO_REACTOR_BIO,638.3
2022-09-10 00:00:00,DQO_VERTIMIENTO,314.8
2022-09-14 00:00:00,DQO_REACTOR_BIO,400.0
2022-09-14 00:00:00,DQO_VERTIMIENTO,462.5
2022-09-15 00:00:00,DQO_REACTOR_BIO,434.1
2022-09-15 00:00:00,DQO_VERTIMIENTO,403.9
2022-09-16 00:00:00,DQO_REACTOR_BIO,856.6
2022-09-16 00:00:00,DQO_VERTIMIENTO,393.3
2022-09-17 00:00:00,DQO_REACTOR_BIO,400.0
2022-09-17 00:00:00,DQO_VERTIMIENTO,351.5
2022-09-20 00:00:00,DQO_REACTOR_BIO,581.9
2022-09-20 00:00:00,DQO_VERTIMIENTO,701.4
2022-09-22 00:00:00,DQO_REACTOR_BIO,749.9
2022-09-22 00:00:00,DQO_VERTIMIENTO,673.4
2022-09-24 00:00:00,DQO_REACTOR_BIO,718.4
2022-09-24 00:00:00,DQO_VERTIMIENTO,213.0
2022-09-25 00:00:00,DQO_REACTOR_BIO,650.9
2022-09-25 00:00:00,DQO_VERTIMIENTO,534.2
2022-09-26 00:00:00,DQO_REACTOR_BIO,817.8
2022-09-26 00:00:00,DQO_VERTIMIENTO,328.0
2022-09-27 00:00:00,DQO_REACTOR_BIO,868.3
2022-09-27 00:00:00,DQO_VERTIMIENTO,446.9
2022-09-28 00:00:00,DQO_REACTOR_BIO,752.9
2022-09-28 00:00:00,DQO_VERTIMIENTO,286.4
2022-10-02 00:00:00,DQO_REACTOR_BIO,423.5
2022-10-02 00:00:00,DQO_VERTIMIENTO,277.9
2022-10-03 00:00:00,DQO_REACTOR_BIO,903.4
2022-10-03 00:00:00,DQO_VERTIMIENTO,245.1
2022-10-06 00:00:00,DQO_REACTOR_BIO,771.3
2022-10-06 00:00:00,DQO_VERTIMIENTO,565.0
2022-10-07 00:00:00,DQO_REACTOR_BIO,487.7
2022-10-07 00:00:00,DQO_VERTIMIENTO,584.1
2022-10-08 00:00:00,DQO_REACTOR_BIO,918.9
2022-10-08 00:00:00,DQO_VERTIMIENTO,412.4
2022-10-10 00:00:00,DQO_REACTOR_BIO,700.5
2022-10-10 00:00:00,DQO_VERTIMIENTO,196.6
2022-10-11 00:00:00,DQO_REACTOR_BIO,443.5
2022-10-11 00:00:00,DQO_VERTIMIENTO,578.8
2022-10-12 00:00:00,DQO_REACTOR_BIO,400.0
2022-10-12 00:00:00,DQO_VERTIMIENTO,310.4
2022-10-14 00:00:00,DQO_REACTOR_BIO,400.0
2022-10-14 00:00:00,DQO_VERTIMIENTO,565.2
2022-10-17 00:00:00,DQO_REACTOR_BIO,695.6
2022-10-17 00:00:00,DQO_VERTIMIENTO,486.9
2022-10-19 00:00:00,DQO_REACTOR_BIO,694.6
2022-10-19 00:00:00,DQO_VERTIMIENTO,510.1
2022-10-20 00:00:00,DQO_REACTOR_BIO,1039.6
2022-10-20 00:00:00,DQO_VERTIMIENTO,311.5
2022-10-23 00:00:00,DQO_REACTOR_BIO,699.8
2022-10-23 00:00:00,DQO_VERTIMIENTO,372.9
2022-10-24 00:00:00,DQO_REACTOR_BIO,832.5
2022-10-24 00:00:00,DQO_VERTIMIENTO,582.5
2022-10-25 00:00:00,DQO_REACTOR_BIO,803.1
2022-10-25 00:00:00,DQO_VERTIMIENTO,277.4
2022-10-26 00:00:00,DQO_REACTOR_BIO,701.7
2022-10-26 00:00:00,DQO_VERTIMIENTO,268.5
2022-10-29 00:00:00,DQO_REACTOR_BIO,630.2
2022-10-29 00:00:00,DQO_VERTIMIENTO,432.7
2022-11-01 00:00:00,DQO_REACTOR_BIO,556.0
2022-11-01 00:00:00,DQO_VERTIMIENTO,302.0
2022-11-03 00:00:00,DQO_REACTOR_BIO,681.5
2022-11-03 00:00:00,DQO_VERTIMIENTO,180.0
2022-11-04 00:00:00,DQO_REACTOR_BIO,899.9
2022-11-04 00:00:00,DQO_VERTIMIENTO,249.1
2022-11-06 00:00:00,DQO_REACTOR_BIO,575.0
2022-11-06 00:00:00,DQO_VERTIMIENTO,416.0
2022-11-07 00:00:00,DQO_REACTOR_BIO,802.5
2022-11-07 00:00:00,DQO_VERTIMIENTO,364.4
2022-11-09 00:00:00,DQO_REACTOR_BIO,425.2
2022-11-09 00:00:00,DQO_VERTIMIENTO,339.6
2022-11-11 00:00:00,DQO_REACTOR_BIO,898.1
2022-11-11 00:00:00,DQO_VERTIMIENTO,648.4
2022-11-13 00:00:00,DQO_REACTOR_BIO,902.3
2022-11-13 00:00:00,DQO_VERTIMIENTO,459.6
2022-11-14 00:00:00,DQO_REACTOR_BIO,834.3
2022-11-14 00:00:00,DQO_VERTIMIENTO,503.8
2022-11-15 00:00:00,DQO_REACTOR_BIO,932.3
2022-11-15 00:00:00,DQO_VERTIMIENTO,356.5
2022-11-17 00:00:00,DQO_REACTOR_BIO,732.6
2022-11-17 00:00:00,DQO_VERTIMIENTO,569.3
2022-11-19 00:00:00,DQO_REACTOR_BIO,583.9
2022-11-19 00:00:00,DQO_VERTIMIENTO,503.1
2022-11-22 00:00:00,DQO_REACTOR_BIO,608.5
2022-11-22 00:00:00,DQO_VERTIMIENTO,362.8
2022-11-25 00:00:00,DQO_REACTOR_BIO,495.5
2022-11-25 00:00:00,DQO_VERTIMIENTO,460.0
2022-11-26 00:00:00,DQO_REACTOR_BIO,882.3
2022-11-26 00:00:00,DQO_VERTIMIENTO,387.8
2022-11-27 00:00:00,DQO_REACTOR_BIO,430.9
2022-11-27 00:00:00,DQO_VERTIMIENTO,473.3
2022-11-28 00:00:00,DQO_REACTOR_BIO,693.6
2022-11-28 00:00:00,DQO_VERTIMIENTO,309.8
2022-11-30 00:00:00,DQO_REACTOR_BIO,695.4
2022-11-30 00:00:00,DQO_VERTIMIENTO,377.7
2022-12-03 00:00:00,DQO_REACTOR_BIO,864.7
2022-12-03 00:00:00,DQO_VERTIMIENTO,718.6
2022-12-04 00:00:00,DQO_REACTOR_BIO,816.9
2022-12-04 00:00:00,DQO_VERTIMIENTO,358.4
2022-12-06 00:00:00,DQO_REACTOR_BIO,432.2
2022-12-06 00:00:00,DQO_VERTIMIENTO,451.0
2022-12-08 00:00:00,DQO_REACTOR_BIO,746.1
2022-12-08 00:00:00,DQO_VERTIMIENTO,621.9
2022-12-09 00:00:00,DQO_REACTOR_BIO,639.4
2022-12-09 00:00:00,DQO_VERTIMIENTO,501.0
2022-12-11 00:00:00,DQO_REACTOR_BIO,686.9
2022-12-11 00:00:00,DQO_VERTIMIENTO,457.5
2022-12-12 00:00:00,DQO_REACTOR_BIO,858.3
2022-12-12 00:00:00,DQO_VERTIMIENTO,403.4
2022-12-14 00:00:00,DQO_REACTOR_BIO,641.5
2022-12-14 00:00:00,DQO_VERTIMIENTO,335.1
2022-12-15 00:00:00,DQO_REACTOR_BIO,701.4
2022-12-15 00:00:00,DQO_VERTIMIENTO,393.4
2022-12-18 00:00:00,DQO_REACTOR_BIO,733.9
2022-12-18 00:00:00,DQO_VERTIMIENTO,413.8
2022-12-21 00:00:00,DQO_REACTOR_BIO,400.0
2022-12-21 00:00:00,DQO_VERTIMIENTO,180.0
2022-12-22 00:00:00,DQO_REACTOR_BIO,486.2
2022-12-22 00:00:00,DQO_VERTIMIENTO,591.8
2022-12-23 00:00:00,DQO_REACTOR_BIO,655.6
2022-12-23 00:00:00,DQO_VERTIMIENTO,444.4
2022-12-24 00:00:00,DQO_REACTOR_BIO,827.7
2022-12-24 00:00:00,DQO_VERTIMIENTO,558.3
2022-12-26 00:00:00,DQO_REACTOR_BIO,441.4
2022-12-26 00:00:00,DQO_VERTIMIENTO,397.9
2022-12-27 00:00:00,DQO_REACTOR_BIO,789.6
2022-12-27 00:00:00,DQO_VERTIMIENTO,217.5
2022-12-28 00:00:00,DQO_REACTOR_BIO,752.7
2022-12-28 00:00:00,DQO_VERTIMIENTO,337.4
2022-12-30 00:00:00,DQO_REACTOR_BIO,820.9
2022-12-30 00:00:00,DQO_VERTIMIENTO,503.5
2023-01-03 00:00:00,DQO_REACTOR_BIO,764.5
2023-01-03 00:00:00,DQO_VERTIMIENTO,365.8
2023-01-04 00:00:00,DQO_REACTOR_BIO,591.6
2023-01-04 00:00:00,DQO_VERTIMIENTO,452.8
2023-01-05 00:00:00,DQO_REACTOR_BIO,693.7
2023-01-05 00:00:00,DQO_VERTIMIENTO,449.2
2023-01-06 00:00:00,DQO_REACTOR_BIO,600.2
2023-01-06 00:00:00,DQO_VERTIMIENTO,440.2
2023-01-10 00:00:00,DQO_REACTOR_BIO,583.8
2023-01-10 00:00:00,DQO_VERTIMIENTO,199.9
2023-01-11 00:00:00,DQO_REACTOR_BIO,435.4
2023-01-11 00:00:00,DQO_VERTIMIENTO,525.3
2023-01-14 00:00:00,DQO_REACTOR_BIO,474.3
2023-01-14 00:00:00,DQO_VERTIMIENTO,236.3
2023-01-15 00:00:00,DQO_REACTOR_BIO,549.1
2023-01-15 00:00:00,DQO_VERTIMIENTO,379.5
2023-01-16 00:00:00,DQO_REACTOR_BIO,400.0
2023-01-16 00:00:00,DQO_VERTIMIENTO,416.9
2023-01-17 00:00:00,DQO_REACTOR_BIO,890.9
2023-01-17 00:00:00,DQO_VERTIMIENTO,507.0
2023-01-21 00:00:00,DQO_REACTOR_BIO,465.1
2023-01-21 00:00:00,DQO_VERTIMIENTO,207.7
2023-01-22 00:00:00,DQO_REACTOR_BIO,748.6
2023-01-22 00:00:00,DQO_VERTIMIENTO,485.3
2023-01-24 00:00:00,DQO_REACTOR_BIO,916.4
2023-01-24 00:00:00,DQO_VERTIMIENTO,601.2
2023-01-25 00:00:00,DQO_REACTOR_BIO,445.0
2023-01-25 00:00:00,DQO_VERTIMIENTO,361.2
2023-01-27 00:00:00,DQO_REACTOR_BIO,573.7
2023-01-27 00:00:00,DQO_VERTIMIENTO,457.1
2023-01-29 00:00:00,DQO_REACTOR_BIO,584.0
2023-01-29 00:00:00,DQO_VERTIMIENTO,554.3
2023-01-31 00:00:00,DQO_REACTOR_BIO,958.1
2023-01-31 00:00:00,DQO_VERTIMIENTO,300.7
2023-02-02 00:00:00,DQO_REACTOR_BIO,400.0
2023-02-02 00:00:00,DQO_VERTIMIENTO,349.8
2023-02-04 00:00:00,DQO_REACTOR_BIO,732.0
2023-02-04 00:00:00,DQO_VERTIMIENTO,212.4
2023-02-05 00:00:00,DQO_REACTOR_BIO,548.3
2023-02-05 00:00:00,DQO_VERTIMIENTO,406.6
2023-02-08 00:00:00,DQO_REACTOR_BIO,730.8
2023-02-08 00:00:00,DQO_VERTIMIENTO,408.1
2023-02-09 00:00:00,DQO_REACTOR_BIO,729.3
2023-02-09 00:00:00,DQO_VERTIMIENTO,586.1
2023-02-10 00:00:00,DQO_REACTOR_BIO,812.5
2023-02-10 00:00:00,DQO_VERTIMIENTO,313.5
2023-02-11 00:00:00,DQO_REACTOR_BIO,973.0
2023-02-11 00:00:00,DQO_VERTIMIENTO,308.9
2023-02-13 00:00:00,DQO_REACTOR_BIO,790.8
2023-02-13 00:00:00,DQO_VERTIMIENTO,539.6
2023-02-14 00:00:00,DQO_REACTOR_BIO,954.8
2023-02-14 00:00:00,DQO_VERTIMIENTO,419.3
2023-02-16 00:00:00,DQO_REACTOR_BIO,831.3
2023-02-16 00:00:00,DQO_VERTIMIENTO,445.3
2023-02-19 00:00:00,DQO_REACTOR_BIO,620.4
2023-02-19 00:00:00,DQO_VERTIMIENTO,421.5
2023-02-23 00:00:00,DQO_REACTOR_BIO,829.3
2023-02-23 00:00:00,DQO_VERTIMIENTO,343.3
2023-02-24 00:00:00,DQO_REACTOR_BIO,773.0
2023-02-24 00:00:00,DQO_VERTIMIENTO,290.9
2023-02-25 00:00:00,DQO_REACTOR_BIO,542.5
2023-02-25 00:00:00,DQO_VERTIMIENTO,239.7
2023-02-26 00:00:00,DQO_REACTOR_BIO,532.2
2023-02-26 00:00:00,DQO_VERTIMIENTO,345.6
2023-03-01 00:00:00,DQO_REACTOR_BIO,674.8
2023-03-01 00:00:00,DQO_VERTIMIENTO,372.0
2023-03-02 00:00:00,DQO_REACTOR_BIO,1015.0
2023-03-02 00:00:00,DQO_VERTIMIENTO,624.1
2023-03-03 00:00:00,DQO_REACTOR_BIO,696.0
2023-03-03 00:00:00,DQO_VERTIMIENTO,663.0
2023-03-04 00:00:00,DQO_REACTOR_BIO,680.0
2023-03-04 00:00:00,DQO_VERTIMIENTO,180.0
2023-03-06 00:00:00,DQO_REACTOR_BIO,538.5
2023-03-06 00:00:00,DQO_VERTIMIENTO,446.3
2023-03-07 00:00:00,DQO_REACTOR_BIO,716.6
2023-03-07 00:00:00,DQO_VERTIMIENTO,403.3
2023-03-08 00:00:00,DQO_REACTOR_BIO,641.6
2023-03-08 00:00:00,DQO_VERTIMIENTO,220.2
2023-03-10 00:00:00,DQO_REACTOR_BIO,593.3
2023-03-10 00:00:00,DQO_VERTIMIENTO,400.2
2023-03-15 00:00:00,DQO_REACTOR_BIO,467.8
2023-03-15 00:00:00,DQO_VERTIMIENTO,254.8
2023-03-16 00:00:00,DQO_REACTOR_BIO,864.4
2023-03-16 00:00:00,DQO_VERTIMIENTO,582.0
2023-03-17 00:00:00,DQO_REACTOR_BIO,942.3
2023-03-17 00:00:00,DQO_VERTIMIENTO,507.8
2023-03-18 00:00:00,DQO_REACTOR_BIO,759.3
2023-03-18 00:00:00,DQO_VERTIMIENTO,393.1
2023-03-21 00:00:00,DQO_REACTOR_BIO,817.1
2023-03-21 00:00:00,DQO_VERTIMIENTO,483.4
2023-03-23 00:00:00,DQO_REACTOR_BIO,573.0
2023-03-23 00:00:00,DQO_VERTIMIENTO,522.0
2023-03-24 00:00:00,DQO_REACTOR_BIO,895.2
2023-03-24 00:00:00,DQO_VERTIMIENTO,397.6
2023-03-26 00:00:00,DQO_REACTOR_BIO,702.7
